plan_id,customer_id,merchant_id,basket_amount_pence,deposit_amount_pence,term_months,created_at
2596,1011,16,65000,0,3,2025-07-01
2597,1477,24,90000,0,4,2025-01-30
2598,1000,38,90000,0,3,2026-01-03
2599,1481,20,65000,13000,12,2025-01-15
2600,1337,12,25000,2500,6,2025-11-28
2601,1515,8,65000,6500,6,2025-03-04
2602,101,13,40000,0,3,2025-12-01
2603,1903,34,8000,0,4,2025-09-28
2604,275,25,90000,18000,12,2025-05-23
2605,1215,11,25000,2500,6,2025-11-01
2606,1633,19,120000,24000,12,2026-01-09
2607,1801,34,40000,8000,6,2025-02-24
2608,1044,29,90000,18000,6,2025-09-08
2609,443,35,65000,0,4,2025-12-02
2610,1726,6,15000,0,3,2025-06-29
2611,305,25,90000,9000,12,2025-08-07
2612,82,21,65000,6500,6,2026-01-27
2613,110,9,15000,1500,6,2025-06-19
2614,826,38,65000,0,3,2025-04-06
2615,1169,11,40000,0,3,2025-03-04
2616,688,1,90000,18000,6,2025-08-14
2617,1600,37,90000,18000,6,2025-09-04
2618,141,22,15000,1500,12,2025-06-29
2619,404,13,15000,3000,12,2025-08-02
2620,1610,5,8000,0,3,2026-02-15
2621,715,18,65000,0,3,2025-05-14
2622,1035,35,120000,12000,12,2025-02-24
2623,1752,13,25000,2500,6,2025-02-15
2624,788,12,90000,0,3,2026-03-07
2625,1868,12,15000,0,3,2025-08-02
2626,296,16,40000,4000,12,2026-02-11
2627,566,25,25000,0,3,2025-12-08
2628,1477,4,90000,0,3,2025-08-30
2629,222,26,65000,0,4,2025-08-15
2630,1870,11,15000,0,3,2026-01-14
2631,1855,39,8000,800,6,2025-07-24
2632,891,26,90000,0,3,2025-04-22
2633,674,28,120000,0,3,2025-11-02
2634,1366,24,65000,0,3,2025-11-28
2635,1214,12,90000,0,4,2025-04-01
2636,1032,8,65000,13000,12,2025-10-20
2637,316,1,40000,0,4,2025-03-28
2638,106,40,8000,0,3,2025-06-04
2639,826,24,65000,13000,12,2025-11-13
2640,1871,27,25000,2500,12,2025-12-09
2641,127,34,8000,0,3,2025-02-18
2642,1818,16,40000,4000,12,2025-07-03
2643,506,17,15000,0,4,2025-01-06
2644,637,9,40000,0,3,2025-08-31
2645,107,35,40000,8000,6,2025-12-29
2646,1626,19,25000,0,3,2025-11-29
2647,1808,24,15000,0,3,2026-03-03
2648,706,18,120000,12000,6,2025-05-26
2649,1190,36,120000,12000,6,2025-09-06
2650,1592,30,15000,0,3,2025-11-28
2651,370,15,8000,0,4,2026-01-13
2652,1681,6,15000,0,3,2025-10-24
2653,1449,30,15000,0,4,2025-06-13
2654,13,36,40000,0,4,2025-09-11
2655,1034,27,25000,5000,6,2026-02-05
2656,150,40,25000,5000,12,2026-02-20
2657,690,7,25000,5000,12,2025-03-25
2658,633,22,65000,13000,6,2025-01-14
2659,1018,10,40000,0,3,2025-02-03
2660,1779,3,40000,8000,12,2025-12-26
2661,724,20,120000,12000,12,2025-02-02
2662,489,7,25000,2500,12,2025-02-14
2663,1121,24,90000,18000,6,2025-05-05
2664,49,35,90000,0,4,2025-02-08
2665,1314,13,40000,8000,12,2025-10-09
2666,437,14,25000,5000,6,2025-11-26
2667,603,26,120000,0,3,2025-01-24
2668,684,30,25000,0,4,2025-05-01
2669,1391,15,90000,0,3,2025-12-17
2670,1002,25,90000,0,3,2025-03-08
2671,1880,24,40000,8000,6,2025-09-09
2672,1092,37,65000,0,3,2025-11-07
2673,80,18,65000,6500,6,2025-05-23
2674,575,8,90000,0,3,2026-03-01
2675,508,7,25000,0,3,2026-02-03
2676,1572,35,15000,1500,12,2025-11-14
2677,918,6,15000,1500,12,2026-01-28
2678,288,4,40000,0,3,2025-08-04
2679,381,4,65000,0,4,2025-08-23
2680,547,19,15000,0,4,2026-01-22
2681,1320,9,90000,9000,12,2025-08-28
2682,605,26,120000,0,3,2025-03-05
2683,1131,28,8000,0,4,2025-02-18
2684,1577,19,40000,0,3,2025-03-18
2685,169,8,65000,13000,6,2025-10-16
2686,1420,19,25000,2500,6,2025-03-22
2687,1347,17,40000,8000,6,2026-03-07
2688,1645,30,15000,1500,12,2026-02-13
2689,1752,34,8000,0,4,2025-08-28
2690,279,16,25000,0,3,2026-01-29
2691,341,30,8000,800,12,2025-07-10
2692,59,22,120000,24000,6,2025-07-15
2693,529,7,120000,0,4,2025-02-07
2694,508,26,8000,800,6,2025-07-14
2695,543,11,90000,0,4,2025-02-08
2696,1372,9,15000,3000,12,2026-02-22
2697,554,10,25000,5000,12,2025-12-17
2698,1475,40,15000,1500,6,2025-10-02
2699,1137,24,15000,0,4,2025-03-10
2700,689,2,15000,1500,12,2025-11-27
2701,1868,9,120000,0,4,2025-05-13
2702,1595,18,25000,0,4,2025-09-05
2703,100,28,25000,0,3,2025-08-07
2704,1652,24,90000,18000,6,2025-03-06
2705,287,8,65000,0,3,2025-01-11
2706,1236,28,25000,0,3,2026-02-19
2707,960,2,90000,0,4,2025-11-20
2708,1448,31,120000,0,3,2025-12-09
2709,121,15,15000,0,4,2025-04-22
2710,319,16,40000,8000,12,2025-03-21
2711,1010,19,15000,0,3,2026-01-07
2712,1741,10,15000,0,3,2025-09-28
2713,808,9,65000,0,3,2025-04-20
2714,1570,18,25000,0,3,2026-02-22
2715,166,11,25000,0,3,2025-12-06
2716,1921,9,25000,0,3,2025-01-09
2717,1391,22,120000,0,4,2025-09-02
2718,374,14,40000,0,4,2025-09-09
2719,1498,9,90000,9000,6,2026-02-24
2720,283,25,8000,0,3,2025-03-03
2721,1954,34,90000,0,4,2025-11-18
2722,976,16,25000,0,4,2025-02-04
2723,1363,37,15000,0,3,2025-08-21
2724,1741,15,15000,3000,6,2026-03-07
2725,106,11,25000,5000,12,2026-01-15
2726,967,10,65000,0,3,2025-01-01
2727,712,12,8000,1600,12,2026-01-21
2728,1661,40,120000,0,4,2025-02-08
2729,405,11,40000,4000,12,2025-07-04
2730,1011,23,8000,1600,6,2025-01-13
2731,622,22,120000,0,3,2025-10-22
2732,1387,26,65000,0,4,2025-07-31
2733,1572,9,8000,0,4,2025-10-04
2734,998,25,15000,0,3,2025-07-25
2735,872,25,25000,0,3,2025-10-21
2736,1092,21,65000,0,4,2025-10-16
2737,1313,10,120000,24000,6,2025-11-27
2738,149,11,40000,4000,6,2025-04-21
2739,554,29,15000,1500,6,2025-05-13
2740,885,38,120000,12000,12,2025-07-21
2741,1747,16,8000,0,3,2025-04-05
2742,753,15,25000,2500,12,2025-10-22
2743,835,39,120000,12000,12,2025-09-09
2744,1774,29,90000,18000,12,2025-11-12
2745,1613,16,8000,0,4,2025-07-13
2746,1495,32,65000,0,3,2026-01-11
2747,1353,25,40000,0,3,2025-10-14
2748,1639,20,25000,5000,6,2025-02-10
2749,1558,35,15000,0,4,2025-09-26
2750,1808,15,65000,0,4,2025-09-08
2751,1406,37,15000,0,4,2025-08-03
2752,252,21,120000,12000,12,2025-10-23
2753,860,30,25000,0,4,2025-09-19
2754,800,1,90000,18000,6,2025-02-26
2755,1886,29,40000,8000,6,2025-07-09
2756,1152,23,40000,4000,6,2025-05-09
2757,128,19,8000,1600,6,2025-04-05
2758,291,11,90000,0,4,2025-06-03
2759,1605,15,120000,24000,12,2025-11-01
2760,504,11,15000,1500,12,2025-08-10
2761,1370,2,8000,1600,12,2025-02-25
2762,395,27,8000,0,4,2025-06-25
2763,1332,33,8000,800,6,2025-06-12
2764,1346,14,40000,0,3,2025-11-13
2765,670,25,40000,4000,12,2025-02-04
2766,282,28,90000,18000,12,2026-02-15
2767,186,1,40000,4000,12,2025-08-11
2768,1305,5,120000,0,4,2025-03-05
2769,855,12,25000,0,4,2026-02-28
2770,1233,14,15000,0,3,2025-07-28
2771,785,9,15000,0,3,2025-05-28
2772,642,39,8000,1600,6,2025-05-01
2773,389,23,65000,0,4,2025-05-25
2774,1751,38,65000,0,3,2025-04-05
2775,620,13,25000,0,3,2025-05-16
2776,1388,22,15000,0,3,2025-10-13
2777,1003,28,90000,0,3,2025-09-01
2778,909,23,40000,0,3,2025-02-03
2779,591,30,65000,0,3,2025-06-08
2780,1826,16,8000,0,4,2025-08-08
2781,1970,5,8000,0,3,2025-12-29
2782,1304,16,120000,0,3,2026-03-02
2783,1033,12,120000,24000,12,2025-11-13
2784,304,29,8000,800,12,2025-08-19
2785,1225,6,8000,1600,6,2025-04-01
2786,1205,6,15000,3000,12,2026-02-26
2787,654,11,40000,4000,6,2025-03-26
2788,1107,24,15000,0,3,2025-11-05
2789,1299,9,90000,9000,6,2025-01-31
2790,982,11,65000,6500,6,2025-07-09
2791,452,12,40000,0,3,2026-02-16
2792,685,19,25000,0,3,2025-09-28
2793,643,5,25000,2500,6,2025-08-27
2794,1871,38,120000,24000,12,2025-12-27
2795,1509,18,15000,3000,12,2025-03-20
2796,1719,13,90000,0,4,2025-10-28
2797,144,19,8000,0,4,2025-07-31
2798,1117,5,65000,6500,6,2025-04-05
2799,741,10,120000,0,3,2025-11-14
2800,68,6,90000,0,4,2025-11-07
2801,406,39,40000,8000,6,2025-01-14
2802,1948,29,8000,0,3,2025-11-16
2803,1409,36,40000,8000,6,2025-08-09
2804,687,38,8000,1600,12,2026-01-09
2805,432,10,120000,0,3,2025-10-17
2806,970,4,25000,2500,6,2025-11-20
2807,815,7,25000,5000,6,2025-11-23
2808,1552,34,65000,13000,12,2025-03-28
2809,1367,20,8000,0,3,2026-02-14
2810,249,26,15000,1500,12,2025-10-06
2811,1294,40,120000,0,3,2025-11-05
2812,158,25,120000,0,3,2025-03-23
2813,493,38,90000,0,3,2025-01-04
2814,1391,5,120000,12000,6,2026-02-21
2815,251,36,15000,0,3,2025-01-24
2816,375,40,120000,0,3,2025-01-18
2817,1302,21,120000,24000,6,2025-12-06
2818,1727,14,120000,0,4,2025-07-12
2819,233,24,15000,3000,12,2025-05-12
2820,1856,3,15000,1500,12,2025-09-05
2821,52,24,90000,0,3,2025-07-14
2822,285,23,8000,800,12,2025-12-24
2823,203,28,15000,0,3,2025-02-15
2824,343,25,90000,0,3,2025-09-28
2825,232,28,40000,4000,12,2025-07-25
2826,1597,2,40000,0,3,2025-08-10
2827,428,2,90000,0,4,2025-09-05
2828,1597,5,65000,0,4,2025-11-08
2829,1122,19,25000,0,3,2025-09-14
2830,894,29,120000,24000,6,2025-04-30
2831,1702,3,90000,0,4,2025-05-20
2832,905,11,40000,0,3,2025-02-13
2833,242,36,15000,1500,12,2025-10-08
2834,1741,25,40000,0,3,2025-01-15
2835,85,26,15000,0,4,2025-01-16
2836,944,4,8000,0,3,2026-02-15
2837,1950,13,40000,8000,12,2025-10-18
2838,1183,4,65000,6500,12,2025-05-07
2839,198,31,65000,6500,6,2025-05-18
2840,265,10,120000,0,3,2026-01-24
2841,902,30,25000,2500,6,2025-04-28
2842,1606,16,25000,5000,12,2025-09-30
2843,1832,40,25000,0,3,2025-12-25
2844,1569,25,65000,13000,12,2026-01-01
2845,269,16,120000,24000,6,2026-01-06
2846,1701,16,25000,0,3,2025-05-08
2847,842,28,120000,0,3,2025-01-29
2848,189,24,90000,0,3,2025-05-15
2849,822,11,120000,12000,6,2025-04-01
2850,546,24,25000,0,4,2025-01-17
2851,159,7,15000,0,3,2025-05-29
2852,342,6,25000,5000,6,2025-10-18
2853,1279,8,8000,0,3,2025-07-07
2854,1848,17,65000,0,3,2025-11-25
2855,662,14,25000,2500,6,2025-03-30
2856,1658,8,40000,0,4,2025-02-01
2857,100,22,15000,0,3,2025-10-19
2858,53,33,15000,0,3,2026-01-14
2859,1526,4,25000,0,3,2025-03-28
2860,234,2,40000,8000,6,2025-01-07
2861,1063,32,120000,0,3,2026-02-14
2862,1740,18,40000,0,3,2025-01-05
2863,5,9,15000,0,4,2025-02-25
2864,384,31,25000,0,3,2025-01-01
2865,1135,26,15000,0,3,2025-02-27
2866,1563,25,8000,1600,6,2025-07-10
2867,1717,18,8000,0,4,2025-05-27
2868,1445,35,15000,0,3,2025-09-08
2869,1516,39,65000,0,4,2025-03-28
2870,1834,32,40000,0,3,2025-12-24
2871,1178,31,25000,5000,6,2025-06-24
2872,83,24,90000,0,3,2025-06-09
2873,1674,15,120000,0,4,2025-01-03
2874,1572,36,65000,0,4,2025-03-10
2875,1386,30,25000,0,4,2025-04-19
2876,179,4,120000,0,3,2025-02-11
2877,1874,7,120000,0,4,2025-06-09
2878,1611,39,65000,0,4,2025-02-01
2879,1313,16,15000,0,4,2025-06-22
2880,1585,21,40000,0,4,2026-01-06
2881,677,5,90000,0,3,2026-01-08
2882,169,32,120000,12000,12,2025-08-23
2883,292,4,90000,9000,12,2025-05-11
2884,963,21,40000,8000,12,2025-03-15
2885,45,18,90000,9000,6,2025-03-08
2886,387,29,40000,8000,12,2025-11-03
2887,503,13,8000,800,6,2025-09-04
2888,512,27,90000,0,4,2025-09-28
2889,179,15,65000,0,3,2025-11-19
2890,1905,27,65000,0,3,2025-01-17
2891,1748,27,40000,4000,6,2026-02-05
2892,427,17,25000,2500,12,2025-06-02
2893,1685,4,15000,0,3,2025-07-10
2894,422,24,90000,0,3,2025-04-07
2895,952,2,90000,0,3,2025-06-22
2896,790,29,120000,12000,6,2025-03-12
2897,1910,27,15000,0,3,2025-08-12
2898,511,4,90000,18000,12,2025-08-21
2899,1039,40,120000,0,4,2026-01-15
2900,1087,36,15000,3000,12,2025-10-07
2901,612,28,120000,24000,6,2026-03-05
2902,1984,24,25000,0,3,2025-01-16
2903,524,32,25000,0,4,2025-10-03
2904,1830,20,8000,0,3,2026-01-27
2905,1851,3,15000,0,4,2025-09-08
2906,1698,32,40000,0,3,2025-08-25
2907,454,20,40000,0,3,2025-02-24
2908,1727,12,25000,5000,6,2025-05-18
2909,1886,6,65000,0,4,2025-12-18
2910,1419,21,25000,2500,6,2025-06-27
2911,862,16,65000,0,3,2025-01-23
2912,245,27,25000,0,4,2025-10-19
2913,1907,5,25000,0,4,2025-03-09
2914,1944,10,15000,0,3,2025-10-31
2915,1134,20,120000,24000,6,2025-10-13
2916,533,14,15000,1500,6,2025-06-27
2917,1928,8,15000,0,3,2025-03-10
2918,1993,7,40000,4000,6,2025-02-26
2919,1664,25,25000,0,3,2025-12-08
2920,1314,23,40000,4000,6,2025-06-28
2921,1802,1,120000,0,4,2025-01-01
2922,1541,9,8000,0,3,2025-04-15
2923,1533,21,40000,0,3,2025-12-22
2924,27,16,8000,800,12,2025-02-11
2925,956,32,120000,0,3,2025-09-15
2926,804,40,40000,4000,6,2025-08-06
2927,689,1,65000,0,4,2025-10-25
2928,1005,24,120000,0,3,2025-01-16
2929,1515,22,90000,0,4,2025-03-21
2930,98,16,8000,1600,12,2026-03-02
2931,1740,40,15000,0,4,2025-06-18
2932,1863,1,65000,0,3,2025-09-17
2933,1018,27,65000,13000,6,2025-05-22
2934,282,33,40000,0,4,2025-08-14
2935,1345,18,65000,0,4,2026-03-06
2936,389,17,120000,0,4,2025-10-25
2937,1882,35,8000,0,3,2025-07-22
2938,1449,38,120000,0,3,2025-01-09
2939,291,14,40000,4000,12,2026-01-17
2940,851,25,15000,1500,6,2025-02-14
2941,1849,15,15000,0,3,2025-12-09
2942,812,31,8000,1600,12,2025-03-22
2943,943,7,40000,0,3,2025-08-04
2944,1005,19,120000,0,4,2025-12-04
2945,801,29,25000,0,4,2025-01-18
2946,1210,22,65000,0,3,2026-01-07
2947,1547,23,90000,0,3,2026-01-03
2948,194,9,25000,0,3,2025-03-24
2949,1015,33,25000,0,4,2025-03-07
2950,1597,19,120000,0,3,2025-01-08
2951,1877,38,8000,0,3,2025-01-21
2952,528,26,65000,0,4,2025-09-23
2953,1680,37,120000,12000,6,2025-05-05
2954,1073,15,40000,4000,6,2025-10-22
2955,735,5,120000,0,3,2025-12-02
2956,1184,19,120000,0,3,2025-06-03
2957,1493,15,65000,6500,6,2025-06-10
2958,1724,34,8000,800,6,2025-08-09
2959,1094,30,65000,6500,6,2025-10-16
2960,1298,40,90000,9000,12,2025-03-24
2961,241,15,8000,1600,12,2025-10-14
2962,1215,9,40000,0,3,2025-08-20
2963,655,29,15000,3000,12,2025-01-31
2964,546,39,120000,0,3,2025-11-01
2965,388,26,120000,12000,6,2025-06-24
2966,1568,12,15000,3000,6,2025-06-11
2967,1449,8,120000,12000,12,2025-12-02
2968,153,21,15000,3000,12,2026-02-08
2969,1988,39,90000,9000,6,2025-01-31
2970,1556,32,8000,0,3,2025-12-26
2971,772,13,25000,0,4,2025-11-17
2972,572,21,25000,0,3,2025-11-16
2973,825,13,90000,9000,6,2025-06-22
2974,1363,34,40000,0,3,2025-02-15
2975,986,27,40000,0,4,2025-10-24
2976,1335,18,90000,18000,12,2025-04-18
2977,1776,26,65000,0,3,2025-03-13
2978,700,24,25000,0,4,2025-09-14
2979,105,15,120000,0,3,2025-05-14
2980,883,31,65000,0,3,2025-03-23
2981,738,29,65000,13000,12,2025-08-17
2982,432,2,8000,800,12,2025-07-17
2983,794,3,8000,1600,12,2025-05-05
2984,1759,3,120000,0,3,2025-05-11
2985,1575,25,40000,0,3,2025-07-18
2986,149,19,25000,0,4,2026-03-05
2987,156,7,65000,0,4,2025-03-25
2988,1516,4,90000,9000,6,2025-07-15
2989,409,33,25000,5000,12,2025-08-15
2990,1738,10,40000,0,3,2025-06-13
2991,314,14,90000,0,4,2025-04-01
2992,1639,5,8000,800,6,2026-03-04
2993,709,2,15000,0,3,2025-03-28
2994,480,15,65000,0,4,2025-05-10
2995,731,17,65000,0,4,2025-08-22
2996,321,1,120000,12000,12,2026-01-21
2997,1122,1,8000,1600,6,2025-03-13
2998,978,15,120000,0,3,2025-06-17
2999,489,4,65000,0,4,2025-04-29
3000,1668,10,25000,5000,12,2025-09-07
3001,317,36,65000,13000,12,2025-04-18
3002,682,4,25000,0,3,2025-09-21
3003,1713,21,65000,0,3,2025-06-21
3004,990,17,8000,800,12,2025-02-23
3005,1875,34,40000,8000,12,2025-07-02
3006,1572,19,40000,0,3,2025-07-21
3007,1113,1,8000,800,12,2025-03-17
3008,990,29,15000,3000,6,2025-01-10
3009,1072,5,15000,3000,6,2025-08-07
3010,321,40,40000,0,4,2025-09-07
3011,493,39,120000,0,4,2025-11-16
3012,1802,16,65000,13000,12,2025-04-03
3013,1559,38,8000,0,4,2025-08-26
3014,1686,25,25000,0,4,2025-11-05
3015,1598,3,40000,0,3,2025-11-09
3016,1890,4,15000,1500,6,2025-08-29
3017,1824,14,90000,0,4,2025-11-16
3018,793,21,65000,0,3,2025-10-23
3019,244,3,25000,0,3,2025-05-07
3020,789,21,8000,0,3,2025-08-19
3021,341,32,120000,12000,12,2026-03-07
3022,1307,34,40000,0,3,2025-11-16
3023,127,18,40000,0,3,2025-04-09
3024,1159,26,25000,0,4,2025-09-29
3025,523,36,65000,0,4,2026-01-20
3026,75,29,8000,0,4,2025-01-03
3027,1985,3,90000,18000,6,2025-01-27
3028,316,30,120000,0,4,2026-01-19
3029,1413,13,8000,1600,12,2025-07-11
3030,727,38,90000,0,3,2025-10-28
3031,1573,7,15000,1500,6,2025-06-15
3032,96,19,120000,0,3,2025-07-13
3033,303,31,40000,0,4,2025-09-11
3034,900,28,65000,6500,6,2025-08-18
3035,1409,19,65000,6500,12,2025-03-22
3036,1177,5,8000,800,6,2025-05-07
3037,787,30,8000,0,4,2025-08-03
3038,656,23,8000,800,6,2025-11-14
3039,1671,28,120000,0,3,2026-02-10
3040,665,15,90000,0,3,2025-05-27
3041,1417,27,90000,0,3,2025-11-18
3042,1936,33,90000,0,3,2025-04-25
3043,492,34,65000,0,3,2025-07-07
3044,608,23,120000,24000,6,2025-07-13
3045,1506,23,40000,0,3,2025-01-16
3046,74,36,65000,0,4,2025-03-22
3047,704,38,120000,0,3,2025-03-06
3048,1791,26,40000,4000,12,2025-10-15
3049,1423,24,40000,8000,12,2025-02-14
3050,405,18,15000,0,3,2025-12-19
3051,656,10,40000,0,3,2025-12-16
3052,262,17,120000,0,3,2025-03-19
3053,1082,7,8000,0,4,2025-01-02
3054,505,29,120000,24000,12,2026-02-01
3055,17,1,65000,0,3,2026-01-22
3056,1120,8,120000,12000,12,2025-06-18
3057,1300,12,65000,6500,6,2025-11-25
3058,1968,5,8000,0,3,2025-08-03
3059,296,33,40000,0,4,2026-03-01
3060,1274,33,120000,0,4,2025-08-23
3061,1,16,8000,800,12,2025-07-19
3062,1177,40,8000,0,4,2025-04-19
3063,815,18,90000,0,3,2025-05-29
3064,1575,9,120000,0,3,2025-04-08
3065,790,17,90000,18000,12,2025-05-19
3066,1812,3,15000,0,4,2025-10-23
3067,1157,35,90000,18000,6,2025-12-12
3068,365,24,65000,0,3,2025-07-15
3069,285,16,90000,0,3,2025-08-12
3070,1856,17,25000,0,3,2025-08-29
3071,330,9,40000,4000,12,2025-11-22
3072,1777,2,25000,0,4,2025-10-16
3073,1366,14,120000,0,4,2025-04-25
3074,1946,16,15000,0,3,2026-01-16
3075,1820,28,120000,12000,12,2025-08-28
3076,506,30,15000,3000,12,2025-10-10
3077,292,9,120000,0,4,2025-04-07
3078,924,12,25000,5000,6,2025-03-07
3079,383,6,90000,18000,12,2025-02-24
3080,755,33,25000,2500,12,2025-08-25
3081,835,6,25000,0,4,2025-03-18
3082,1065,37,40000,4000,12,2025-11-27
3083,1443,5,65000,0,3,2026-02-07
3084,1268,18,8000,0,3,2025-11-19
3085,1035,38,40000,0,3,2025-03-12
3086,1450,31,40000,4000,12,2025-12-14
3087,365,33,90000,0,4,2025-02-19
3088,1001,21,8000,0,4,2025-06-13
3089,1360,33,8000,0,3,2025-08-16
3090,1350,12,25000,0,3,2025-04-04
3091,1269,20,90000,0,3,2025-06-28
3092,1201,30,40000,0,3,2025-02-28
3093,422,16,15000,0,4,2025-12-01
3094,436,17,40000,8000,6,2025-12-15
3095,19,20,90000,0,3,2025-04-16
3096,1290,12,40000,4000,6,2025-01-01
3097,1706,18,40000,8000,6,2025-07-21
3098,1603,4,40000,4000,6,2025-07-08
3099,1003,14,65000,13000,6,2025-06-16
3100,1337,39,90000,0,3,2025-09-25
3101,376,25,40000,0,3,2026-01-07
3102,1763,29,40000,0,3,2025-10-21
3103,1195,21,120000,0,3,2025-10-25
3104,799,10,8000,800,6,2025-01-09
3105,1783,4,40000,8000,12,2025-01-29
3106,1190,35,120000,24000,12,2026-01-27
3107,972,6,65000,6500,12,2025-09-22
3108,435,9,120000,0,3,2025-04-22
3109,132,16,8000,0,3,2025-08-04
3110,1420,9,40000,0,3,2025-09-13
3111,130,38,90000,0,4,2025-12-25
3112,1143,39,25000,0,4,2025-12-08
3113,1140,32,65000,0,4,2025-12-20
3114,1246,15,15000,1500,12,2026-01-29
3115,1645,39,15000,0,4,2026-01-07
3116,1742,32,90000,0,4,2025-09-27
3117,1837,34,90000,0,3,2025-08-21
3118,1078,35,90000,0,3,2026-01-07
3119,1112,8,8000,0,4,2026-01-20
3120,997,39,90000,18000,12,2025-10-15
3121,796,22,120000,24000,6,2025-04-10
3122,407,31,65000,6500,6,2026-01-16
3123,448,32,8000,0,3,2025-06-26
3124,1974,11,8000,0,4,2025-06-10
3125,1279,31,40000,0,3,2026-01-20
3126,924,16,25000,5000,12,2025-05-19
3127,1323,34,15000,3000,12,2025-07-06
3128,1730,37,40000,0,3,2025-02-03
3129,486,29,40000,8000,6,2025-09-02
3130,1609,40,40000,0,3,2025-07-09
3131,260,12,65000,6500,12,2025-09-10
3132,1128,24,40000,0,4,2025-04-28
3133,838,9,15000,0,4,2025-06-05
3134,1921,4,15000,0,3,2025-11-09
3135,1796,24,25000,0,3,2025-04-14
3136,1032,12,40000,0,3,2025-10-20
3137,1565,21,40000,8000,12,2025-09-26
3138,1777,28,90000,9000,12,2025-10-25
3139,909,9,25000,0,3,2025-05-23
3140,1456,12,40000,4000,12,2025-01-09
3141,1512,23,25000,0,3,2025-11-15
3142,1197,36,25000,0,3,2025-08-15
3143,1134,6,90000,0,4,2026-02-15
3144,1567,13,25000,0,4,2025-09-11
3145,896,34,65000,6500,6,2025-06-23
3146,838,39,15000,0,3,2026-02-13
3147,795,36,8000,0,4,2025-10-01
3148,922,37,25000,0,3,2025-09-24
3149,636,6,65000,0,3,2026-01-07
3150,1160,3,120000,12000,6,2025-01-02
3151,868,29,120000,12000,12,2025-08-06
3152,596,7,15000,0,4,2026-02-06
3153,81,12,8000,0,4,2025-07-01
3154,433,22,40000,0,3,2025-09-28
3155,1079,2,15000,0,3,2025-11-19
3156,1617,30,25000,0,3,2025-02-13
3157,1072,8,40000,0,3,2025-07-27
3158,183,15,25000,5000,6,2025-11-22
3159,688,36,120000,0,4,2025-01-22
3160,1899,25,120000,12000,12,2025-07-27
3161,624,24,15000,0,3,2025-09-07
3162,483,23,90000,0,3,2025-09-26
3163,823,16,90000,18000,12,2025-11-28
3164,1016,11,120000,24000,12,2025-12-26
3165,432,5,65000,13000,12,2025-10-17
3166,1392,12,65000,0,3,2025-07-14
3167,535,27,25000,0,4,2025-07-15
3168,449,27,15000,0,4,2025-02-27
3169,1901,32,120000,24000,12,2026-02-07
3170,246,30,8000,1600,12,2025-10-12
3171,543,17,120000,0,3,2025-07-15
3172,758,12,25000,0,3,2025-05-16
3173,1492,24,120000,24000,6,2025-11-03
3174,43,39,40000,0,3,2026-03-01
3175,1508,11,40000,0,4,2025-11-01
3176,1352,8,120000,24000,6,2025-12-27
3177,579,10,25000,0,3,2025-04-08
3178,1674,28,15000,0,3,2025-10-13
3179,706,5,120000,0,4,2025-03-04
3180,14,24,15000,3000,6,2026-01-31
3181,802,13,8000,0,3,2025-08-30
3182,1502,16,65000,0,3,2025-09-08
3183,1799,27,15000,0,3,2025-05-07
3184,1867,33,40000,8000,12,2025-05-30
3185,1305,32,40000,0,4,2025-08-02
3186,829,28,25000,0,3,2025-12-18
3187,1848,14,8000,800,6,2025-04-08
3188,388,13,15000,1500,12,2025-01-22
3189,725,18,8000,0,3,2025-04-10
3190,533,6,40000,0,3,2025-07-04
3191,1025,27,40000,0,3,2026-02-01
3192,1947,10,25000,2500,6,2025-01-31
3193,1780,28,8000,800,12,2025-06-22
3194,1891,2,120000,24000,12,2025-09-03
3195,1563,26,65000,0,3,2025-08-03
3196,965,13,40000,0,3,2025-01-22
3197,400,40,65000,0,3,2025-04-12
3198,815,3,90000,9000,6,2026-02-09
3199,130,15,40000,4000,12,2025-12-01
3200,1975,21,40000,0,3,2025-10-22
3201,1003,24,90000,0,4,2025-10-09
3202,118,31,25000,2500,6,2025-11-04
3203,980,23,120000,12000,12,2025-11-03
3204,1264,38,40000,4000,6,2026-01-15
3205,485,8,15000,0,3,2025-05-25
3206,100,6,8000,0,3,2025-05-16
3207,15,28,25000,0,3,2025-04-17
3208,159,25,65000,0,3,2025-12-18
3209,240,25,15000,0,3,2026-03-05
3210,974,6,8000,0,3,2025-02-23
3211,95,22,90000,0,4,2025-08-27
3212,846,29,120000,0,4,2025-01-03
3213,179,31,25000,5000,12,2025-04-26
3214,1521,28,40000,8000,6,2025-01-28
3215,753,31,65000,0,3,2025-06-04
3216,335,26,120000,0,4,2025-12-22
3217,203,31,90000,9000,12,2026-02-22
3218,238,11,90000,0,4,2025-03-25
3219,1875,14,15000,0,3,2025-08-14
3220,1223,21,8000,1600,6,2025-10-21
3221,1331,6,8000,0,3,2025-05-11
3222,423,3,40000,0,3,2025-01-15
3223,932,11,90000,9000,12,2025-02-16
3224,1745,19,120000,0,3,2025-10-11
3225,1967,5,15000,0,4,2025-12-19
3226,563,34,40000,4000,6,2025-12-04
3227,820,4,8000,1600,6,2026-02-12
3228,653,10,90000,18000,6,2025-05-23
3229,20,28,65000,0,4,2025-05-19
3230,1315,19,8000,0,3,2025-12-01
3231,1309,31,65000,6500,12,2025-09-12
3232,1309,19,120000,0,4,2025-11-21
3233,1341,39,15000,0,4,2025-12-26
